Name,Value,,,,,,,,,,,,,,,
Schedule,PosnerExogenous_probe_tone,,,,,,,,,,,,,,,
Environment,Chamber4 [4],,,,,,,,,,,,,,,
Date/Time,13/07/2019 18:36,,,,,,,,,,,,,,,
Database,TEST,,,,,,,,,,,,,,,
SessionId,1051,,,,,,,,,,,,,,,
Index,0,,,,,,,,,,,,,,,
Version,N/A,,,,,,,,,,,,,,,
MachineName,KMBD-03541-W,,,,,,,,,,,,,,,
SGuid,,,,,,,,,,,,,,,,
Animal ID,999,,,,,,,,,,,,,,,
Application_Version,ABET II Touch 18.11.01.0,,,,,,,,,,,,,,,
Max_Number_Trials,0,,,,,,,,,,,,,,,
Max_Schedule_Time,0,,,,,,,,,,,,,,,
Schedule_Start_Time,2019-07-13T18:36:55.200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
----------,,,,,,,,,,,,,,,,
Evnt_Time,Evnt_ID,Evnt_Name,Item_Name,Alias_Name,Group_ID,Num_Args,Arg1_Name,Arg1_Value,Arg2_Name,Arg2_Value,Arg3_Name,Arg3_Value,Arg4_Name,Arg4_Value,Arg5_Name,Arg5_Value
513.565,16,Variable Event,zz_Incorrect_Counter,,32,1,Value,12,,,,,,,,
513.565,16,Variable Event,aCounter_NoAE,,32,1,Value,30,,,,,,,,
513.565,16,Variable Event,Change_Hold_Time,,32,1,Value,1,,,,,,,,
513.565,21,Group Change Event,Group Change,,32,1,New Group,11,,,,,,,,
513.565,1,Condition Event,Time Out,,11,0,,,,,,,,,,
513.565,32,Whisker - Display Image,Posner task,Background,11,2,Position,4,Image 1,0,,,,,,
513.565,32,Whisker - Display Image,Posner task,Background,11,2,Position,3,Image 1,0,,,,,,
513.565,32,Whisker - Display Image,Posner task,Background,11,2,Position,1,Image 1,0,,,,,,
513.565,1,Condition Event,TO Houselight On,,11,0,,,,,,,,,,
513.565,3,Output On Event,HouseLight #1,,11,0,,,,,,,,,,
513.565,16,Variable Event,Timeout,,11,1,Value,0,,,,,,,,
513.565,29,Timer Event,Time_Out_Timer,,11,1,Value,0,,,,,,,,
513.565,61,Group Maintain Event,Group Change,,11,1,New Group,11,,,,,,,,
513.565,1,Condition Event,TO Houselight On,,11,0,,,,,,,,,,
513.565,3,Output On Event,HouseLight #1,,11,0,,,,,,,,,,
513.565,21,Group Change Event,Group Change,,11,1,New Group,13,,,,,,,,
513.89,31,Touch Up Event,Posner task,,13,4,Position,3,Image 1,0,CoordX,75,CoordY,184,,
513.941,38,Input Transition On Event,FIRBeam #1,,13,0,,,,,,,,,,
514.082,39,Input Transition Off Event,FIRBeam #1,,13,0,,,,,,,,,,
514.353,38,Input Transition On Event,BIRBeam #1,,13,0,,,,,,,,,,
514.368,39,Input Transition Off Event,BIRBeam #1,,13,0,,,,,,,,,,
514.574,38,Input Transition On Event,Tray #1,,13,0,,,,,,,,,,
516.808,39,Input Transition Off Event,Tray #1,,13,0,,,,,,,,,,
518.565,1,Condition Event,Time Out End,,13,0,,,,,,,,,,
518.565,16,Variable Event,Time_Out_Timer,,13,1,Value,5,,,,,,,,
518.565,16,Variable Event,Time_Out_Timer,,13,1,Value,0,,,,,,,,
518.565,29,Timer Event,ITI_Timer,,13,1,Value,0,,,,,,,,
518.565,21,Group Change Event,Group Change,,13,1,New Group,14,,,,,,,,
518.565,1,Condition Event,Reset Houselight off,,14,0,,,,,,,,,,
518.565,4,Output Off Event,HouseLight #1,,14,0,,,,,,,,,,
518.565,21,Group Change Event,Group Change,,14,1,New Group,10,,,,,,,,
523.565,1,Condition Event,Next trial,,10,0,,,,,,,,,,
523.565,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
523.565,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
523.565,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
523.565,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
523.565,16,Variable Event,Hold_Timer,,10,1,Value,1.019,,,,,,,,
523.565,16,Variable Event,Hold_Timer,,10,1,Value,0,,,,,,,,
523.565,16,Variable Event,zzRT_Timer,,10,1,Value,0.839,,,,,,,,
523.565,16,Variable Event,zzRT_Timer,,10,1,Value,0,,,,,,,,
523.565,16,Variable Event,zzMT_Timer,,10,1,Value,0.34,,,,,,,,
523.565,16,Variable Event,zzMT_Timer,,10,1,Value,0,,,,,,,,
523.565,21,Group Change Event,Group Change,,10,1,New Group,27,,,,,,,,
523.565,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
523.565,16,Variable Event,Hold_Time_Adjuster,,27,1,Value,0.193,,,,,,,,
523.565,21,Group Change Event,Group Change,,27,1,New Group,3,,,,,,,,
523.565,1,Condition Event,After 10 trials,,3,0,,,,,,,,,,
523.565,16,Variable Event,All_Trials_Counter,,3,1,Value,30,,,,,,,,
523.565,16,Variable Event,_Trial_Counter,,3,1,Value,30,,,,,,,,
523.565,16,Variable Event,Correct_Percent,,3,1,Value,18,,,,,,,,
523.565,16,Variable Event,Correct_Percent,,3,1,Value,0.6,,,,,,,,
523.565,16,Variable Event,Correct_Percent,,3,1,Value,60,,,,,,,,
523.565,16,Variable Event,Accuracy_NoAE,,3,1,Value,18,,,,,,,,
523.565,16,Variable Event,Accuracy_NoAE,,3,1,Value,0.6,,,,,,,,
523.565,16,Variable Event,Accuracy_NoAE,,3,1,Value,60,,,,,,,,
523.565,16,Variable Event,Validity,,3,1,Value,0,,,,,,,,
523.565,19,List Change - Next Value,Validity_List,,3,2,Index,32,Value,0,,,,,,
523.565,21,Group Change Event,Group Change,,3,1,New Group,17,,,,,,,,
523.565,1,Condition Event,Select Valid Trials,,17,0,,,,,,,,,,
523.565,16,Variable Event,Trial_Type,,17,1,Value,331,,,,,,,,
523.565,19,List Change - Next Value,Valid_Trials,,17,2,Index,4,Value,113,,,,,,
523.565,16,Variable Event,Tone_Cue,,17,1,Value,1,,,,,,,,
523.565,19,List Change - Next Value,Valid_Tone_Cue,,17,2,Index,8,Value,1,,,,,,
523.565,21,Group Change Event,Group Change,,17,1,New Group,4,,,,,,,,
523.565,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
523.565,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
523.565,16,Variable Event,aTrial_Set,,4,1,Value,331,,,,,,,,
523.565,16,Variable Event,aTone_Set,,4,1,Value,1,,,,,,,,
523.565,16,Variable Event,Hold_Time,,4,1,Value,0.193,,,,,,,,
523.565,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
523.565,1,Condition Event,Trial set 331,,5,0,,,,,,,,,,
523.565,16,Variable Event,Cue_Position,,5,1,Value,3,,,,,,,,
523.565,16,Variable Event,Target_Position,,5,1,Value,3,,,,,,,,
523.565,16,Variable Event,Incorrect_Position,,5,1,Value,1,,,,,,,,
523.565,21,Group Change Event,Group Change,,5,1,New Group,15,,,,,,,,
524.202,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
524.417,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
524.519,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,68,CoordY,66,,
524.519,1,Condition Event,Display Cue_Tone,,15,0,,,,,,,,,,
524.519,32,Whisker - Display Image,Posner task,Image,15,2,Position,4,dim,2,,,,,,
524.519,4,Output Off Event,White_Noise_Off #1,,15,0,,,,,,,,,,
524.519,3,Output On Event,Sound_On #1,,15,0,,,,,,,,,,
524.519,32,Whisker - Display Image,Posner task,Image,15,2,Position,3,Cue,3,,,,,,
524.519,29,Timer Event,Hold_Timer,,15,1,Value,0,,,,,,,,
524.519,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
524.669,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
524.669,32,Whisker - Display Image,Posner task,Background,37,2,Position,3,Image 1,0,,,,,,
524.669,4,Output Off Event,Sound_On #1,,37,0,,,,,,,,,,
524.669,3,Output On Event,White_Noise_Off #1,,37,0,,,,,,,,,,
524.669,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
524.712,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
524.712,32,Whisker - Display Image,Posner task,Image,16,2,Position,3,Target,1,,,,,,
524.712,16,Variable Event,Hold_Failure_Counter,,16,1,Value,0,,,,,,,,
524.712,29,Timer Event,zzRT_Timer,,16,1,Value,0,,,,,,,,
524.712,29,Timer Event,Target_Timer,,16,1,Value,0,,,,,,,,
524.712,21,Group Change Event,Group Change,,16,1,New Group,7,,,,,,,,
524.955,38,Input Transition On Event,FIRBeam #1,,7,0,,,,,,,,,,
524.977,31,Touch Up Event,Posner task,,7,4,Position,4,dim,2,CoordX,64,CoordY,84,,
524.977,1,Condition Event,Leave_During Target,,7,0,,,,,,,,,,
524.977,32,Whisker - Display Image,Posner task,Background,7,2,Position,4,Image 1,0,,,,,,
524.977,16,Variable Event,zzRT_Timer,,7,1,Value,0.265,,,,,,,,
524.977,16,Variable Event,Hold_Timer,,7,1,Value,0.458,,,,,,,,
524.977,29,Timer Event,zzMT_Timer,,7,1,Value,0,,,,,,,,
524.977,21,Group Change Event,Group Change,,7,1,New Group,25,,,,,,,,
525.087,39,Input Transition Off Event,FIRBeam #1,,25,0,,,,,,,,,,
525.236,30,Touch Down Event,Posner task,,25,4,Position,1,Image 1,0,CoordX,180,CoordY,140,,
525.236,1,Condition Event,Incorrect_Leaving During Target,,25,0,,,,,,,,,,
525.236,32,Whisker - Display Image,Posner task,Background,25,2,Position,3,Image 1,0,,,,,,
525.236,16,Variable Event,Timeout,,25,1,Value,1,,,,,,,,
525.236,16,Variable Event,Target_Timer,,25,1,Value,0.524,,,,,,,,
525.236,16,Variable Event,Target_Timer,,25,1,Value,0,,,,,,,,
525.236,16,Variable Event,zzMT_Timer,,25,1,Value,0.259,,,,,,,,
525.236,21,Group Change Event,Group Change,,25,1,New Group,32,,,,,,,,
525.236,1,Condition Event,Increment_IncorrectError,,32,0,,,,,,,,,,
525.236,16,Variable Event,zz_Incorrect_Counter,,32,1,Value,13,,,,,,,,
525.236,16,Variable Event,aCounter_NoAE,,32,1,Value,31,,,,,,,,
525.236,16,Variable Event,Change_Hold_Time,,32,1,Value,1,,,,,,,,
525.236,21,Group Change Event,Group Change,,32,1,New Group,11,,,,,,,,
525.236,1,Condition Event,Time Out,,11,0,,,,,,,,,,
525.236,32,Whisker - Display Image,Posner task,Background,11,2,Position,4,Image 1,0,,,,,,
525.236,32,Whisker - Display Image,Posner task,Background,11,2,Position,3,Image 1,0,,,,,,
525.236,32,Whisker - Display Image,Posner task,Background,11,2,Position,3,Image 1,0,,,,,,
525.236,1,Condition Event,TO Houselight On,,11,0,,,,,,,,,,
525.236,3,Output On Event,HouseLight #1,,11,0,,,,,,,,,,
525.236,16,Variable Event,Timeout,,11,1,Value,0,,,,,,,,
525.236,29,Timer Event,Time_Out_Timer,,11,1,Value,0,,,,,,,,
525.236,61,Group Maintain Event,Group Change,,11,1,New Group,11,,,,,,,,
525.236,1,Condition Event,TO Houselight On,,11,0,,,,,,,,,,
525.236,3,Output On Event,HouseLight #1,,11,0,,,,,,,,,,
525.236,21,Group Change Event,Group Change,,11,1,New Group,13,,,,,,,,
525.468,31,Touch Up Event,Posner task,,13,4,Position,1,Image 1,0,CoordX,190,CoordY,145,,
525.476,38,Input Transition On Event,FIRBeam #1,,13,0,,,,,,,,,,
525.603,39,Input Transition Off Event,FIRBeam #1,,13,0,,,,,,,,,,
526.762,38,Input Transition On Event,BIRBeam #1,,13,0,,,,,,,,,,
530.236,1,Condition Event,Time Out End,,13,0,,,,,,,,,,
530.236,16,Variable Event,Time_Out_Timer,,13,1,Value,5,,,,,,,,
530.236,16,Variable Event,Time_Out_Timer,,13,1,Value,0,,,,,,,,
530.236,29,Timer Event,ITI_Timer,,13,1,Value,0,,,,,,,,
530.236,21,Group Change Event,Group Change,,13,1,New Group,14,,,,,,,,
530.236,1,Condition Event,Reset Houselight off,,14,0,,,,,,,,,,
530.236,4,Output Off Event,HouseLight #1,,14,0,,,,,,,,,,
530.236,21,Group Change Event,Group Change,,14,1,New Group,10,,,,,,,,
531.519,39,Input Transition Off Event,BIRBeam #1,,10,0,,,,,,,,,,
535.236,1,Condition Event,Next trial,,10,0,,,,,,,,,,
535.236,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
535.236,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
535.236,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
535.236,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
535.236,16,Variable Event,Hold_Timer,,10,1,Value,0.458,,,,,,,,
535.236,16,Variable Event,Hold_Timer,,10,1,Value,0,,,,,,,,
535.236,16,Variable Event,zzRT_Timer,,10,1,Value,0.265,,,,,,,,
535.236,16,Variable Event,zzRT_Timer,,10,1,Value,0,,,,,,,,
535.236,16,Variable Event,zzMT_Timer,,10,1,Value,0.259,,,,,,,,
535.236,16,Variable Event,zzMT_Timer,,10,1,Value,0,,,,,,,,
535.236,21,Group Change Event,Group Change,,10,1,New Group,27,,,,,,,,
535.236,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
535.236,16,Variable Event,Hold_Time_Adjuster,,27,1,Value,0.194,,,,,,,,
535.236,21,Group Change Event,Group Change,,27,1,New Group,3,,,,,,,,
535.236,1,Condition Event,After 10 trials,,3,0,,,,,,,,,,
535.236,16,Variable Event,All_Trials_Counter,,3,1,Value,31,,,,,,,,
535.236,16,Variable Event,_Trial_Counter,,3,1,Value,31,,,,,,,,
535.236,16,Variable Event,Correct_Percent,,3,1,Value,18,,,,,,,,
535.236,16,Variable Event,Correct_Percent,,3,1,Value,0.581,,,,,,,,
535.236,16,Variable Event,Correct_Percent,,3,1,Value,58.065,,,,,,,,
535.236,16,Variable Event,Accuracy_NoAE,,3,1,Value,18,,,,,,,,
535.236,16,Variable Event,Accuracy_NoAE,,3,1,Value,0.581,,,,,,,,
535.236,16,Variable Event,Accuracy_NoAE,,3,1,Value,58.065,,,,,,,,
535.236,16,Variable Event,Validity,,3,1,Value,0,,,,,,,,
535.236,19,List Change - Next Value,Validity_List,,3,2,Index,33,Value,0,,,,,,
535.236,21,Group Change Event,Group Change,,3,1,New Group,17,,,,,,,,
535.237,1,Condition Event,Select Valid Trials,,17,0,,,,,,,,,,
535.237,16,Variable Event,Trial_Type,,17,1,Value,113,,,,,,,,
535.237,19,List Change - Next Value,Valid_Trials,,17,2,Index,10,Value,331,,,,,,
535.237,16,Variable Event,Tone_Cue,,17,1,Value,1,,,,,,,,
535.237,19,List Change - Next Value,Valid_Tone_Cue,,17,2,Index,3,Value,0,,,,,,
535.237,21,Group Change Event,Group Change,,17,1,New Group,4,,,,,,,,
535.237,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
535.237,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
535.237,16,Variable Event,aTrial_Set,,4,1,Value,113,,,,,,,,
535.237,16,Variable Event,aTone_Set,,4,1,Value,1,,,,,,,,
535.237,16,Variable Event,Hold_Time,,4,1,Value,0.194,,,,,,,,
535.237,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
535.237,1,Condition Event,Trial set 113,,5,0,,,,,,,,,,
535.237,16,Variable Event,Cue_Position,,5,1,Value,1,,,,,,,,
535.237,16,Variable Event,Target_Position,,5,1,Value,1,,,,,,,,
535.237,16,Variable Event,Incorrect_Position,,5,1,Value,3,,,,,,,,
535.237,21,Group Change Event,Group Change,,5,1,New Group,15,,,,,,,,
537.628,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
537.642,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
537.769,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
537.855,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
538.155,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,75,CoordY,75,,
538.156,1,Condition Event,Display Cue_Tone,,15,0,,,,,,,,,,
538.156,32,Whisker - Display Image,Posner task,Image,15,2,Position,4,dim,2,,,,,,
538.156,4,Output Off Event,White_Noise_Off #1,,15,0,,,,,,,,,,
538.156,3,Output On Event,Sound_On #1,,15,0,,,,,,,,,,
538.156,32,Whisker - Display Image,Posner task,Image,15,2,Position,1,Cue,3,,,,,,
538.156,29,Timer Event,Hold_Timer,,15,1,Value,0,,,,,,,,
538.156,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
538.306,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
538.306,32,Whisker - Display Image,Posner task,Background,37,2,Position,1,Image 1,0,,,,,,
538.306,4,Output Off Event,Sound_On #1,,37,0,,,,,,,,,,
538.306,3,Output On Event,White_Noise_Off #1,,37,0,,,,,,,,,,
538.306,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
538.35,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
538.35,32,Whisker - Display Image,Posner task,Image,16,2,Position,1,Target,1,,,,,,
538.35,16,Variable Event,Hold_Failure_Counter,,16,1,Value,0,,,,,,,,
538.35,29,Timer Event,zzRT_Timer,,16,1,Value,0,,,,,,,,
538.35,29,Timer Event,Target_Timer,,16,1,Value,0,,,,,,,,
538.35,21,Group Change Event,Group Change,,16,1,New Group,7,,,,,,,,
538.502,38,Input Transition On Event,FIRBeam #1,,7,0,,,,,,,,,,
538.523,31,Touch Up Event,Posner task,,7,4,Position,4,dim,2,CoordX,64,CoordY,93,,
538.524,1,Condition Event,Leave_During Target,,7,0,,,,,,,,,,
538.524,32,Whisker - Display Image,Posner task,Background,7,2,Position,4,Image 1,0,,,,,,
538.524,16,Variable Event,zzRT_Timer,,7,1,Value,0.174,,,,,,,,
538.524,16,Variable Event,Hold_Timer,,7,1,Value,0.368,,,,,,,,
538.524,29,Timer Event,zzMT_Timer,,7,1,Value,0,,,,,,,,
538.524,21,Group Change Event,Group Change,,7,1,New Group,25,,,,,,,,
538.917,39,Input Transition Off Event,FIRBeam #1,,25,0,,,,,,,,,,
539.082,30,Touch Down Event,Posner task,,25,4,Position,3,Image 1,0,CoordX,30,CoordY,198,,
539.083,1,Condition Event,Incorrect_Leaving During Target,,25,0,,,,,,,,,,
539.083,32,Whisker - Display Image,Posner task,Background,25,2,Position,1,Image 1,0,,,,,,
539.083,16,Variable Event,Timeout,,25,1,Value,1,,,,,,,,
539.083,16,Variable Event,Target_Timer,,25,1,Value,0.733,,,,,,,,
539.083,16,Variable Event,Target_Timer,,25,1,Value,0,,,,,,,,
539.083,16,Variable Event,zzMT_Timer,,25,1,Value,0.559,,,,,,,,
539.083,21,Group Change Event,Group Change,,25,1,New Group,32,,,,,,,,
539.083,1,Condition Event,Increment_IncorrectError,,32,0,,,,,,,,,,
539.083,16,Variable Event,zz_Incorrect_Counter,,32,1,Value,14,,,,,,,,
539.083,16,Variable Event,aCounter_NoAE,,32,1,Value,32,,,,,,,,
539.083,16,Variable Event,Change_Hold_Time,,32,1,Value,1,,,,,,,,
539.083,21,Group Change Event,Group Change,,32,1,New Group,11,,,,,,,,
539.083,1,Condition Event,Time Out,,11,0,,,,,,,,,,
539.083,32,Whisker - Display Image,Posner task,Background,11,2,Position,4,Image 1,0,,,,,,
539.083,32,Whisker - Display Image,Posner task,Background,11,2,Position,1,Image 1,0,,,,,,
539.083,32,Whisker - Display Image,Posner task,Background,11,2,Position,1,Image 1,0,,,,,,
539.083,1,Condition Event,TO Houselight On,,11,0,,,,,,,,,,
539.083,3,Output On Event,HouseLight #1,,11,0,,,,,,,,,,
539.083,16,Variable Event,Timeout,,11,1,Value,0,,,,,,,,
539.083,29,Timer Event,Time_Out_Timer,,11,1,Value,0,,,,,,,,
539.083,61,Group Maintain Event,Group Change,,11,1,New Group,11,,,,,,,,
539.083,1,Condition Event,TO Houselight On,,11,0,,,,,,,,,,
539.083,3,Output On Event,HouseLight #1,,11,0,,,,,,,,,,
539.083,21,Group Change Event,Group Change,,11,1,New Group,13,,,,,,,,
539.267,38,Input Transition On Event,FIRBeam #1,,13,0,,,,,,,,,,
539.312,31,Touch Up Event,Posner task,,13,4,Position,3,Image 1,0,CoordX,21,CoordY,216,,
539.473,39,Input Transition Off Event,FIRBeam #1,,13,0,,,,,,,,,,
539.787,38,Input Transition On Event,BIRBeam #1,,13,0,,,,,,,,,,
539.81,39,Input Transition Off Event,BIRBeam #1,,13,0,,,,,,,,,,
540.876,38,Input Transition On Event,Tray #1,,13,0,,,,,,,,,,
541.661,39,Input Transition Off Event,Tray #1,,13,0,,,,,,,,,,
544.083,1,Condition Event,Time Out End,,13,0,,,,,,,,,,
544.083,16,Variable Event,Time_Out_Timer,,13,1,Value,5,,,,,,,,
544.083,16,Variable Event,Time_Out_Timer,,13,1,Value,0,,,,,,,,
544.083,29,Timer Event,ITI_Timer,,13,1,Value,0,,,,,,,,
544.083,21,Group Change Event,Group Change,,13,1,New Group,14,,,,,,,,
544.083,1,Condition Event,Reset Houselight off,,14,0,,,,,,,,,,
544.083,4,Output Off Event,HouseLight #1,,14,0,,,,,,,,,,
544.083,21,Group Change Event,Group Change,,14,1,New Group,10,,,,,,,,
547.49,38,Input Transition On Event,FIRBeam #1,,10,0,,,,,,,,,,
549.083,1,Condition Event,Next trial,,10,0,,,,,,,,,,
549.083,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
549.083,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
549.083,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
549.083,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
549.083,16,Variable Event,Hold_Timer,,10,1,Value,0.368,,,,,,,,
549.083,16,Variable Event,Hold_Timer,,10,1,Value,0,,,,,,,,
549.083,16,Variable Event,zzRT_Timer,,10,1,Value,0.174,,,,,,,,
549.083,16,Variable Event,zzRT_Timer,,10,1,Value,0,,,,,,,,
549.083,16,Variable Event,zzMT_Timer,,10,1,Value,0.559,,,,,,,,
549.083,16,Variable Event,zzMT_Timer,,10,1,Value,0,,,,,,,,
549.083,21,Group Change Event,Group Change,,10,1,New Group,27,,,,,,,,
549.083,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
549.083,16,Variable Event,Hold_Time_Adjuster,,27,1,Value,0.193,,,,,,,,
549.083,21,Group Change Event,Group Change,,27,1,New Group,3,,,,,,,,
549.083,1,Condition Event,After 10 trials,,3,0,,,,,,,,,,
549.083,16,Variable Event,All_Trials_Counter,,3,1,Value,32,,,,,,,,
549.083,16,Variable Event,_Trial_Counter,,3,1,Value,32,,,,,,,,
549.083,16,Variable Event,Correct_Percent,,3,1,Value,18,,,,,,,,
549.083,16,Variable Event,Correct_Percent,,3,1,Value,0.563,,,,,,,,
549.083,16,Variable Event,Correct_Percent,,3,1,Value,56.25,,,,,,,,
549.083,16,Variable Event,Accuracy_NoAE,,3,1,Value,18,,,,,,,,
549.083,16,Variable Event,Accuracy_NoAE,,3,1,Value,0.563,,,,,,,,
549.083,16,Variable Event,Accuracy_NoAE,,3,1,Value,56.25,,,,,,,,
549.083,16,Variable Event,Validity,,3,1,Value,0,,,,,,,,
549.083,19,List Change - Next Value,Validity_List,,3,2,Index,34,Value,1,,,,,,
549.083,21,Group Change Event,Group Change,,3,1,New Group,17,,,,,,,,
549.083,1,Condition Event,Select Valid Trials,,17,0,,,,,,,,,,
549.083,16,Variable Event,Trial_Type,,17,1,Value,331,,,,,,,,
549.083,19,List Change - Next Value,Valid_Trials,,17,2,Index,9,Value,331,,,,,,
549.083,16,Variable Event,Tone_Cue,,17,1,Value,0,,,,,,,,
549.083,19,List Change - Next Value,Valid_Tone_Cue,,17,2,Index,1,Value,0,,,,,,
549.083,21,Group Change Event,Group Change,,17,1,New Group,4,,,,,,,,
549.083,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
549.083,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
549.083,16,Variable Event,aTrial_Set,,4,1,Value,331,,,,,,,,
549.083,16,Variable Event,aTone_Set,,4,1,Value,0,,,,,,,,
549.083,16,Variable Event,Hold_Time,,4,1,Value,0.193,,,,,,,,
549.083,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
549.083,1,Condition Event,Trial set 331,,5,0,,,,,,,,,,
549.083,16,Variable Event,Cue_Position,,5,1,Value,3,,,,,,,,
549.083,16,Variable Event,Target_Position,,5,1,Value,3,,,,,,,,
549.083,16,Variable Event,Incorrect_Position,,5,1,Value,1,,,,,,,,
549.083,21,Group Change Event,Group Change,,5,1,New Group,15,,,,,,,,
549.125,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
549.525,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,56,CoordY,14,,
549.526,1,Condition Event,Display Cue_No Tone,,15,0,,,,,,,,,,
549.526,32,Whisker - Display Image,Posner task,Image,15,2,Position,4,dim,2,,,,,,
549.526,32,Whisker - Display Image,Posner task,Image,15,2,Position,3,Cue,3,,,,,,
549.526,29,Timer Event,Hold_Timer,,15,1,Value,0,,,,,,,,
549.526,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
549.676,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
549.676,32,Whisker - Display Image,Posner task,Background,37,2,Position,3,Image 1,0,,,,,,
549.676,4,Output Off Event,Sound_On #1,,37,0,,,,,,,,,,
549.676,3,Output On Event,White_Noise_Off #1,,37,0,,,,,,,,,,
549.676,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
549.718,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
549.718,32,Whisker - Display Image,Posner task,Image,16,2,Position,3,Target,1,,,,,,
549.718,16,Variable Event,Hold_Failure_Counter,,16,1,Value,0,,,,,,,,
549.718,29,Timer Event,zzRT_Timer,,16,1,Value,0,,,,,,,,
549.718,29,Timer Event,Target_Timer,,16,1,Value,0,,,,,,,,
549.718,21,Group Change Event,Group Change,,16,1,New Group,7,,,,,,,,
550.718,1,Condition Event,Hold_During Target,,7,0,,,,,,,,,,
550.718,32,Whisker - Display Image,Posner task,Background,7,2,Position,3,Image 1,0,,,,,,
550.718,16,Variable Event,Target_Timer,,7,1,Value,1,,,,,,,,
550.718,16,Variable Event,Target_Timer,,7,1,Value,0,,,,,,,,
550.718,21,Group Change Event,Group Change,,7,1,New Group,8,,,,,,,,
552.835,31,Touch Up Event,Posner task,,8,4,Position,2,Image 1,0,CoordX,129,CoordY,112,,
552.836,1,Condition Event,Response_After Target,,8,0,,,,,,,,,,
552.836,16,Variable Event,zzRT_Timer,,8,1,Value,3.117,,,,,,,,
552.836,16,Variable Event,Hold_Timer,,8,1,Value,3.31,,,,,,,,
552.836,32,Whisker - Display Image,Posner task,Background,8,2,Position,4,Image 1,0,,,,,,
552.836,29,Timer Event,zzMT_Timer,,8,1,Value,0,,,,,,,,
552.836,21,Group Change Event,Group Change,,8,1,New Group,30,,,,,,,,
552.836,1,Condition Event,Omission,,30,0,,,,,,,,,,
552.836,16,Variable Event,Timeout,,30,1,Value,1,,,,,,,,
552.836,16,Variable Event,zzRT_Timer,,30,1,Value,3.117,,,,,,,,
552.836,16,Variable Event,zzMT_Timer,,30,1,Value,0,,,,,,,,
552.836,21,Group Change Event,Group Change,,30,1,New Group,33,,,,,,,,
552.836,1,Condition Event,Increment_OmissionError,,33,0,,,,,,,,,,
552.836,16,Variable Event,zz_Omission_Counter,,33,1,Value,1,,,,,,,,
552.836,16,Variable Event,aCounter_NoAE,,33,1,Value,33,,,,,,,,
