334.113,3,Output On Event,TrayLight #1,,9,0,,,,
334.113,16,Variable Event,First_Trial,,9,1,Value,0,,
334.113,16,Variable Event,First_Analysis,,9,1,Value,1,,
334.113,16,Variable Event,ITI,,9,1,Value,20,,
334.113,21,Group Change Event,Group Change,,9,1,New Group,15,,
334.113,1,Condition Event,Start Correction Trial,,15,0,,,,
334.113,16,Variable Event,Correction_Trial,,15,1,Value,1,,
334.113,21,Group Change Event,Group Change,,15,1,New Group,16,,
335.893,38,Input Transition On Event,FIRBeam #1,,16,0,,,,
336.211,39,Input Transition Off Event,FIRBeam #1,,16,0,,,,
336.287,38,Input Transition On Event,BIRBeam #1,,16,0,,,,
336.617,38,Input Transition On Event,Tray #1,,16,0,,,,
336.618,1,Condition Event,Tray Entry Noted Trial Increment,,16,0,,,,
336.618,4,Output Off Event,TrayLight #1,,16,0,,,,
336.618,4,Output Off Event,Sound #1,,16,0,,,,
336.618,4,Output Off Event,Sound #2,,16,0,,,,
336.618,4,Output Off Event,Sound #3,,16,0,,,,
336.618,7,Pulse Output Event,Sound_On #1,,16,1,Duration,0,,
336.618,16,Variable Event,_Trial_Counter,,16,1,Value,5,,
336.618,16,Variable Event,Correct_Percent,,16,1,Value,1,,
336.618,16,Variable Event,Correct_Percent,,16,1,Value,0.2,,
336.618,16,Variable Event,Correct_Percent,,16,1,Value,20,,
336.618,21,Group Change Event,Group Change,,16,1,New Group,17,,
336.644,39,Input Transition Off Event,Tray #1,,17,0,,,,
336.645,1,Condition Event,Tray Exit Starts Correction Trial,,17,0,,,,
336.645,16,Variable Event,Total_No_Correction_Trials,,17,1,Value,4,,
336.645,21,Group Change Event,Group Change,,17,1,New Group,6,,
336.645,1,Condition Event,Display Images,,6,0,,,,
336.645,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Images,6,2,Position,2,Image 1,0
336.645,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Images,6,2,Position,1,Image 2,1
336.645,21,Group Change Event,Group Change,,6,1,New Group,7,,
339.391,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,
340.954,38,Input Transition On Event,FIRBeam #1,,7,0,,,,
341.349,39,Input Transition Off Event,FIRBeam #1,,7,0,,,,
341.443,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,7,2,Position,1,Image 2,1
341.444,1,Condition Event,Incorrect,,7,0,,,,
341.444,3,Output On Event,Sound #1,,7,0,,,,
341.444,3,Output On Event,Sound #2,,7,0,,,,
341.444,3,Output On Event,Sound #3,,7,0,,,,
341.444,7,Pulse Output Event,Sound_On #1,,7,1,Duration,0,,
341.444,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Background,7,2,Position,2,Image 1,0
341.444,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Background,7,2,Position,1,Image 1,0
341.444,29,Timer Event,Time_Out_Timer,,7,1,Value,0,,
341.444,21,Group Change Event,Group Change,,7,1,New Group,10,,
341.444,1,Condition Event,TO Houselight On,,10,0,,,,
341.444,3,Output On Event,HouseLight #1,,10,0,,,,
341.444,21,Group Change Event,Group Change,,10,1,New Group,11,,
341.444,1,Condition Event,Sequential Correction Trials,,11,0,,,,
341.444,16,Variable Event,Sequential_Correction_Trials,,11,1,Value,1,,
341.444,16,Variable Event,Increment_this_trial,,11,1,Value,0,,
341.444,21,Group Change Event,Group Change,,11,1,New Group,12,,
341.444,1,Condition Event,Incorrect Trails to Correction Trial,,12,0,,,,
341.444,16,Variable Event,Correction_Counter,,12,1,Value,2,,
341.444,21,Group Change Event,Group Change,,12,1,New Group,18,,
341.444,1,Condition Event,Change ITI time,,18,0,,,,
341.444,16,Variable Event,ITI,,18,1,Value,20,,
341.444,21,Group Change Event,Group Change,,18,1,New Group,13,,
341.462,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,13,2,Position,1,Image 1,0
345.846,38,Input Transition On Event,FIRBeam #1,,13,0,,,,
346.444,1,Condition Event,Time Out End,,13,0,,,,
346.444,29,Timer Event,ITI_Timer,,13,1,Value,0,,
346.444,21,Group Change Event,Group Change,,13,1,New Group,14,,
346.444,1,Condition Event,Reset Houselight off,,14,0,,,,
346.444,4,Output Off Event,HouseLight #1,,14,0,,,,
346.444,21,Group Change Event,Group Change,,14,1,New Group,9,,
347.218,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
347.296,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
361.196,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
361.469,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,2,Image 1,0
361.47,1,Condition Event,Right Screen Touches,,9,0,,,,
361.47,16,Variable Event,Right_touches_during_ITI,,9,1,Value,8,,
361.47,61,Group Maintain Event,Group Change,,9,1,New Group,9,,
361.527,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,2,Image 1,0
362.046,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
363.732,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
364.054,38,Input Transition On Event,BIRBeam #1,,9,0,,,,
364.957,38,Input Transition On Event,Tray #1,,9,0,,,,
366.444,1,Condition Event,Next trial,,9,0,,,,
