2044.835,3,Output On Event,TrayLight #1,,9,0,,,,
2044.835,16,Variable Event,First_Trial,,9,1,Value,0,,
2044.835,16,Variable Event,First_Analysis,,9,1,Value,1,,
2044.835,16,Variable Event,ITI,,9,1,Value,20,,
2044.835,21,Group Change Event,Group Change,,9,1,New Group,15,,
2044.835,1,Condition Event,Next trial non corrected Trial,,15,0,,,,
2044.835,19,List Change - Next Value,Grid_Position,,15,2,Index,5,Value,1
2044.835,21,Group Change Event,Group Change,,15,1,New Group,3,,
2045.042,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,
2045.541,38,Input Transition On Event,FIRBeam #1,,3,0,,,,
2045.788,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,
2048.019,38,Input Transition On Event,FIRBeam #1,,3,0,,,,
2048.292,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,
2048.355,38,Input Transition On Event,BIRBeam #1,,3,0,,,,
2048.566,38,Input Transition On Event,Tray #1,,3,0,,,,
2048.567,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,
2048.567,4,Output Off Event,TrayLight #1,,3,0,,,,
2048.567,4,Output Off Event,Sound #1,,3,0,,,,
2048.567,4,Output Off Event,Sound #2,,3,0,,,,
2048.567,4,Output Off Event,Sound #3,,3,0,,,,
2048.567,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0,,
2048.567,16,Variable Event,_Trial_Counter,,3,1,Value,19,,
2048.567,16,Variable Event,Correct_Percent,,3,1,Value,7,,
2048.567,16,Variable Event,Correct_Percent,,3,1,Value,0.368,,
2048.567,16,Variable Event,Correct_Percent,,3,1,Value,36.842,,
2048.567,21,Group Change Event,Group Change,,3,1,New Group,4,,
2048.703,39,Input Transition Off Event,Tray #1,,4,0,,,,
2048.704,1,Condition Event,Start Trial,,4,0,,,,
2048.704,16,Variable Event,Correct_Grid_Position,,4,1,Value,1,,
2048.704,21,Group Change Event,Group Change,,4,1,New Group,5,,
2048.704,1,Condition Event,Incorrect Right,,5,0,,,,
2048.704,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,2,,
2048.704,21,Group Change Event,Group Change,,5,1,New Group,6,,
2048.704,1,Condition Event,Display Images,,6,0,,,,
2048.704,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Images,6,2,Position,1,Image 1,0
2048.704,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Images,6,2,Position,2,Image 2,1
2048.704,21,Group Change Event,Group Change,,6,1,New Group,7,,
2049.149,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,
2049.915,38,Input Transition On Event,FIRBeam #1,,7,0,,,,
2051.671,39,Input Transition Off Event,FIRBeam #1,,7,0,,,,
2052.014,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,7,2,Position,1,Image 1,0
2052.015,1,Condition Event,Correct,,7,0,,,,
2052.015,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.28,,
2052.015,3,Output On Event,TrayLight #1,,7,0,,,,
2052.015,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Background,7,2,Position,1,Image 1,0
2052.015,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Background,7,2,Position,2,Image 1,0
2052.015,16,Variable Event,Correction_Counter,,7,1,Value,0,,
2052.015,21,Group Change Event,Group Change,,7,1,New Group,19,,
2052.015,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,
2052.015,4,Output Off Event,Sound #1,,19,0,,,,
2052.015,4,Output Off Event,Sound #2,,19,0,,,,
2052.015,4,Output Off Event,Sound #3,,19,0,,,,
2052.015,21,Group Change Event,Group Change,,19,1,New Group,20,,
2052.015,1,Condition Event,Adjust Sound Level 2,,20,0,,,,
2052.015,3,Output On Event,Sound #2,,20,0,,,,
2052.015,1,Condition Event,NoTone Fall Through,,20,0,,,,
2052.015,21,Group Change Event,Group Change,,20,1,New Group,21,,
2052.015,1,Condition Event,Play Tone,,21,0,,,,
2052.015,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,
2052.015,21,Group Change Event,Group Change,,21,1,New Group,8,,
2052.015,1,Condition Event,Increment counter,,8,0,,,,
2052.015,16,Variable Event,Correct_Counter,,8,1,Value,8,,
2052.015,16,Variable Event,First_Analysis,,8,1,Value,0,,
2052.015,61,Group Maintain Event,Group Change,,8,1,New Group,8,,
2052.34,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,8,2,Position,1,Image 1,0
2053.046,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,8,2,Position,1,Image 1,0
2053.085,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,8,2,Position,1,Image 1,0
2053.13,38,Input Transition On Event,FIRBeam #1,,8,0,,,,
2054.662,39,Input Transition Off Event,FIRBeam #1,,8,0,,,,
2054.947,38,Input Transition On Event,FIRBeam #1,,8,0,,,,
2055.201,39,Input Transition Off Event,FIRBeam #1,,8,0,,,,
2055.256,38,Input Transition On Event,BIRBeam #1,,8,0,,,,
2055.522,38,Input Transition On Event,Tray #1,,8,0,,,,
2055.522,1,Condition Event,Reward Collected Start ITI,,8,0,,,,
2055.522,4,Output Off Event,TrayLight #1,,8,0,,,,
2055.522,29,Timer Event,ITI_Timer,,8,1,Value,0,,
2055.522,21,Group Change Event,Group Change,,8,1,New Group,9,,
2057.123,39,Input Transition Off Event,Tray #1,,9,0,,,,
2057.612,39,Input Transition Off Event,BIRBeam #1,,9,0,,,,
